4913787,60,158828,9,0.0,802.0,118.22857142857143,83.0,175.05265913258145,0.0,802.0,106.37142857142857,75.0,171.10649744935975,0.0,236.0,10.914285714285715,0.0,41.163348071917035,0.0,802.0,117.85714285714286,80.0,174.9047320861344,-94.0,802.0,95.45714285714286,65.0,176.3837282513235,149,149,0,149,149,21,116,734,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
49408299,0,1008931,42,0.0,744.0,52.285714285714285,30.0,112.09865674278801,0.0,141.0,19.928571428571427,12.5,24.02121369712599,0.0,603.0,28.0,1.0,92.17839846112072,0.0,637.0,47.45238095238095,30.0,95.97251649770622,-462.0,57.0,-8.071428571428571,0.0,76.00889448489781,62,20,42,58,-22,30,172,361,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
72606193,150,2333976,9,0.0,1653.0,118.0625,34.0,264.4020302375721,0.0,1653.0,118.0625,34.0,264.4020302375721,0.0,0.0,0.0,0.0,0.0,0.0,1653.0,118.0625,34.0,264.4020302375721,0.0,1653.0,118.0625,34.0,264.4020302375721,43,43,0,43,43,12,94,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
722396,0,17374,53,15.0,207.0,59.666666666666664,31.0,67.269771979859,9.0,41.0,22.833333333333332,20.5,10.49470766095411,0.0,176.0,36.833333333333336,0.0,64.36980831276587,15.0,186.0,55.166666666666664,31.0,59.70320110531949,-145.0,41.0,-14.0,17.5,63.103090257134,54,9,45,48,-36,44,175,13,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4
429905,45,120472,4,0.0,1833.0,207.5054945054945,53.0,362.8380916318478,0.0,1833.0,139.6043956043956,38.0,266.5205135754147,0.0,1097.0,63.7032967032967,0.0,196.60774215387866,0.0,1833.0,198.98901098901098,53.0,343.18410445352987,-750.0,1833.0,75.9010989010989,22.0,298.5812995088186,37,37,0,37,37,9,42,3,0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8
1317873,0,56331,24,79.0,86.0,82.5,82.5,3.5,79.0,86.0,82.5,82.5,3.5,0.0,0.0,0.0,0.0,0.0,79.0,86.0,82.5,82.5,3.5,79.0,86.0,82.5,82.5,3.5,79,79,0,79,79,4,3,81,0,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30
2853248,0,40478,45,0.0,15.0,3.9444444444444446,3.0,3.756065054196749,0.0,13.0,2.638888888888889,1.0,3.3011174688595792,0.0,8.0,0.75,0.0,1.7057907908715602,0.0,14.0,3.9166666666666665,3.0,3.6770685788183686,-7.0,13.0,1.8888888888888888,1.0,4.039924213932854,0,0,0,0,0,34,128,1,0,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
640987,0,84288,1,0.0,63.0,8.81578947368421,5.0,10.056477173874613,0.0,41.0,6.157894736842105,3.5,7.697777017195518,0.0,52.0,2.175438596491228,0.0,6.353953892718377,0.0,57.0,8.675438596491228,5.0,9.709369334710082,-41.0,41.0,3.982456140350877,3.0,10.304983001884525,5,5,0,5,5,14,91,65,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1844988,9314,43448,9,12.0,354.0,69.93333333333334,31.0,91.9329224066233,3.0,354.0,52.53333333333333,21.0,91.78661243461502,0.0,135.0,17.4,0.0,34.54041111509821,12.0,354.0,69.0,30.0,91.69151178453399,-110.0,354.0,35.13333333333333,19.0,103.84595428914032,21,21,0,21,21,7,154,27,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
640987,0,84288,1,0.0,63.0,8.81578947368421,5.0,10.056477173874613,0.0,41.0,6.157894736842105,3.5,7.697777017195518,0.0,52.0,2.175438596491228,0.0,6.353953892718377,0.0,57.0,8.675438596491228,5.0,9.709369334710082,-41.0,41.0,3.982456140350877,3.0,10.304983001884525,3,3,0,3,3,9,79,31,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
319720,65,11739,4,0.0,72.0,2.045977011494253,0.0,8.914547127152908,0.0,55.0,1.6091954022988506,0.0,7.451538947489698,0.0,17.0,0.4367816091954023,0.0,1.9160612702588389,0.0,71.0,2.0,0.0,8.823948603970743,-3.0,44.0,1.1724137931034482,0.0,6.238933921148182,2,1,1,2,0,36,8,1,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3361899,0,69511,20,0.0,87.0,18.625,9.0,20.914633035269826,0.0,69.0,9.5,3.5,15.556349186104045,0.0,82.0,5.75,0.0,14.968717379922703,0.0,86.0,18.0625,9.0,20.545585748525156,-77.0,69.0,3.75,1.0,22.723886111314677,18,0,1,17,-1,66,94,34,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
518876,0,51411,24,2.0,133.0,47.833333333333336,34.5,47.81009888669501,1.0,77.0,26.333333333333332,8.5,30.657607357536712,0.0,124.0,21.5,0.0,45.8757379595504,2.0,125.0,46.5,34.5,45.4706865280626,-115.0,77.0,4.833333333333333,5.0,61.66959452508901,2,2,0,2,2,5,160,3,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
4716837,0,490422,5,0.0,1128.0,81.8785046728972,30.0,164.59345044829178,0.0,616.0,53.299065420560744,24.0,87.86153241112537,0.0,837.0,25.83177570093458,0.0,114.18082772607391,0.0,1083.0,79.17757009345794,30.0,155.55867439375498,-615.0,616.0,27.46728971962617,10.0,122.84420022194126,180,180,0,180,180,13,78,1074,0,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28
1340759,33935,49392,9,0.0,768.0,77.2,36.5,132.86143157440384,0.0,275.0,28.6,14.0,45.46691104528655,0.0,716.0,47.825,0.0,124.05057184471177,0.0,744.0,76.0,36.5,129.4776042410424,-664.0,275.0,-19.225,5.0,131.03653832042423,11,11,0,11,11,21,81,13,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
10461783,938,1204131,20,0.0,1209.0,202.74074074074073,69.5,270.1758813416005,0.0,946.0,128.64814814814815,51.5,193.63349853739126,0.0,668.0,59.592592592592595,0.0,137.49067557858694,0.0,981.0,190.88888888888889,69.0,244.55823109243678,-579.0,905.0,69.05555555555556,30.5,237.3778373275841,70,0,15,69,-15,63,105,17,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5925349,0,308173,9,0.0,263.0,107.66666666666667,103.5,65.88668724071317,0.0,263.0,88.91666666666667,68.0,74.90378087178836,0.0,94.0,18.75,0.0,34.2031309483016,0.0,263.0,106.33333333333333,103.5,66.00799614861486,-77.0,263.0,70.16666666666667,65.5,96.01981855614785,263,263,0,263,263,5,103,81,0,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71
55482,0,3380,34,0.0,1.0,0.25,0.0,0.4330127018922193,0.0,1.0,0.25,0.0,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.4330127018922193,0.0,1.0,0.25,0.0,0.4330127018922193,0,0,0,0,0,5,55,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6639220,49,185737,9,0.0,819.0,98.0,63.0,139.59145240631912,0.0,211.0,54.509433962264154,43.0,56.37529990432195,0.0,710.0,37.39622641509434,0.0,127.62169029916762,0.0,767.0,95.90566037735849,62.0,132.06691616494504,-601.0,211.0,17.11320754716981,38.0,137.20782479163228,11,11,0,11,11,1,50,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1199903,0,191483,4,0.0,896.0,256.0,56.0,310.29591611162977,0.0,896.0,212.77777777777777,56.0,320.9156267715439,0.0,173.0,43.22222222222222,15.0,58.766539568359015,0.0,896.0,251.55555555555554,56.0,311.0330854538044,-57.0,896.0,169.55555555555554,-9.0,341.4632275992089,183,63,120,165,-57,32,73,310,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8
49408299,0,1008931,42,0.0,744.0,52.285714285714285,30.0,112.09865674278801,0.0,141.0,19.928571428571427,12.5,24.02121369712599,0.0,603.0,28.0,1.0,92.17839846112072,0.0,637.0,47.45238095238095,30.0,95.97251649770622,-462.0,57.0,-8.071428571428571,0.0,76.00889448489781,30,30,0,30,30,2,143,110,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27
210176,0,33484,18,25.0,47.0,36.0,36.0,11.0,4.0,47.0,25.5,25.5,21.5,0.0,21.0,10.5,10.5,10.5,22.0,47.0,34.5,34.5,12.5,-17.0,47.0,15.0,15.0,32.0,47,47,0,47,47,7,111,16,0,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19
11016760,0,129873,12,0.0,2458.0,783.0,254.5,871.0337044487511,0.0,859.0,312.57142857142856,254.5,267.5037287552441,0.0,1587.0,403.14285714285717,0.0,604.273809406542,0.0,1910.0,672.2142857142857,254.5,702.6121851014692,-1047.0,708.0,-90.57142857142857,40.5,530.3412263123909,1970,584,1386,1607,-802,42,40,36,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,274
202466,35,19214,71,3.0,241.0,94.6923076923077,46.0,97.56054105834815,2.0,162.0,33.92307692307692,14.0,43.024968669298104,0.0,208.0,54.61538461538461,0.0,76.67367260674239,3.0,228.0,90.6923076923077,44.0,92.24164303642456,-176.0,162.0,-20.692307692307693,5.0,85.37103149049727,241,12,149,228,-137,50,141,130,0,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
413585,49,14380,52,0.0,89.0,23.857142857142858,18.5,20.240896164721075,0.0,89.0,12.607142857142858,6.0,18.67836656538843,0.0,54.0,8.928571428571429,0.0,14.892300434952888,0.0,89.0,23.607142857142858,18.5,19.94159200858183,-51.0,89.0,3.6785714285714284,0.0,27.189879382158473,7,0,7,7,-7,43,53,2,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2307536,0,56506,52,0.0,68.0,11.115942028985508,6.0,14.684642704504535,0.0,61.0,7.246376811594203,4.0,10.897953267620045,0.0,34.0,2.7681159420289854,0.0,6.6879622067795115,0.0,61.0,10.681159420289855,5.0,13.991190555077798,-23.0,61.0,4.478260869565218,2.0,12.725198891588995,50,40,10,50,30,25,64,132,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
1422427,0,35610,9,0.0,112.0,15.411764705882353,7.5,21.150883234316613,0.0,112.0,13.058823529411764,4.5,20.518200208409787,0.0,47.0,1.911764705882353,0.0,8.063598842798285,0.0,112.0,15.176470588235293,7.0,21.083127611817794,-45.0,112.0,11.147058823529411,4.5,22.988657501090014,6,6,0,6,6,21,97,2,0,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1743333,0,219898,7,1.0,1096.0,548.5,548.5,547.5,0.0,414.0,207.0,207.0,207.0,1.0,682.0,341.5,341.5,340.5,1.0,983.0,492.0,492.0,491.0,-268.0,-1.0,-134.5,-134.5,133.5,1096,414,682,983,-268,39,0,200,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,144
6142736,0,806252,20,0.0,2145.0,276.9611111111111,190.0,286.6058339308708,0.0,1931.0,170.6611111111111,109.5,227.4279657358906,0.0,805.0,66.17777777777778,0.0,127.07146526246802,0.0,1931.0,267.6388888888889,186.5,267.7545053856629,-558.0,1931.0,104.48333333333333,71.5,272.66437397161616,147,147,0,147,147,7,101,42,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55
1422427,0,35610,9,0.0,112.0,15.411764705882353,7.5,21.150883234316613,0.0,112.0,13.058823529411764,4.5,20.518200208409787,0.0,47.0,1.911764705882353,0.0,8.063598842798285,0.0,112.0,15.176470588235293,7.0,21.083127611817794,-45.0,112.0,11.147058823529411,4.5,22.988657501090014,13,13,0,13,13,15,159,3,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
10088233,17695,735009,9,0.0,305.0,116.57692307692308,94.0,82.31607613663654,0.0,305.0,103.92307692307692,83.0,86.45760325016715,0.0,149.0,12.653846153846153,0.0,38.19780733506964,0.0,305.0,116.46153846153847,94.0,82.27965014754479,-123.0,305.0,91.26923076923077,83.0,105.3187680302437,216,216,0,216,216,13,358,448,0,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25
3566966,0,38251,3,0.0,585.0,64.21428571428571,9.0,155.73382904881035,0.0,585.0,63.357142857142854,6.5,156.0529246958302,0.0,9.0,0.8571428571428571,0.0,2.325545799442815,0.0,585.0,64.0,8.5,155.8116995423826,-7.0,585.0,62.5,6.5,156.4059507453966,10,10,0,10,10,7,211,3,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
14936793,107,698319,9,0.0,863.0,217.66666666666666,83.0,278.79622187779614,0.0,863.0,217.66666666666666,83.0,278.79622187779614,0.0,0.0,0.0,0.0,0.0,0.0,863.0,217.66666666666666,83.0,278.79622187779614,0.0,863.0,217.66666666666666,83.0,278.79622187779614,144,144,0,144,144,5,148,69,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42
952756,8,443107,9,0.0,2369.0,83.03738317757009,18.0,238.54566855358243,0.0,2369.0,81.04672897196262,17.5,237.0719608870545,0.0,218.0,1.9906542056074767,0.0,17.328462528184854,0.0,2369.0,82.99065420560747,18.0,238.47290625029055,-163.0,2369.0,79.05607476635514,17.0,236.86017926019557,5,5,0,5,5,14,90,12,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
952756,8,443107,9,0.0,2369.0,83.03738317757009,18.0,238.54566855358243,0.0,2369.0,81.04672897196262,17.5,237.0719608870545,0.0,218.0,1.9906542056074767,0.0,17.328462528184854,0.0,2369.0,82.99065420560747,18.0,238.47290625029055,-163.0,2369.0,79.05607476635514,17.0,236.86017926019557,18,18,0,18,18,10,258,13,0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
519601,373,8078,10,0.0,31.0,10.75,5.5,11.188722000300123,0.0,14.0,4.875,3.5,4.313858481684349,0.0,22.0,5.875,0.0,9.116434335857413,0.0,28.0,10.25,5.0,10.556396165358706,-16.0,14.0,-1.0,1.5,8.845903006477066,9,5,4,8,1,28,166,90,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
879585,11,49540,9,0.0,667.0,118.22222222222223,54.0,164.29091932556562,0.0,667.0,111.25925925925925,37.0,167.6518863802573,0.0,52.0,5.296296296296297,0.0,14.754320936003083,0.0,667.0,118.03703703703704,54.0,164.35518932448562,-50.0,667.0,105.96296296296296,37.0,171.69319783792673,182,182,0,182,182,14,69,961,0,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24
228637,0,1449,76,1.0,4.0,2.75,3.0,1.299038105676658,0.0,4.0,2.0,2.0,1.4142135623730951,0.0,2.0,0.75,0.5,0.82915619758885,1.0,4.0,2.5,2.5,1.118033988749895,-1.0,4.0,1.25,1.0,1.920286436967152,2,2,0,2,2,7,25,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150211,26,5091,20,3.0,14.0,8.5,8.5,5.5,2.0,3.0,2.5,2.5,0.5,0.0,12.0,6.0,6.0,6.0,3.0,13.0,8.0,8.0,5.0,-10.0,3.0,-3.5,-3.5,6.5,3,3,0,3,3,20,30,3,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
3032492,4584,114769,9,0.0,261.0,32.4054054054054,7.0,58.64665583860568,0.0,261.0,27.7027027027027,6.0,54.43164067166184,0.0,121.0,4.702702702702703,0.0,20.1546250675699,0.0,261.0,31.405405405405407,7.0,56.95634148755042,-81.0,261.0,23.0,5.0,57.43339267877699,161,161,0,161,161,7,178,804,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11
1578743,69,2761,11,0.0,14.0,1.0384615384615385,0.0,2.7383426940503943,0.0,14.0,0.9615384615384616,0.0,2.752352409663822,0.0,1.0,0.07692307692307693,0.0,0.26646935501059654,0.0,14.0,1.0384615384615385,0.0,2.7383426940503943,-1.0,14.0,0.8846153846153846,0.0,2.791841452916847,0,0,0,0,0,57,16,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12518,0,479,1,0.0,30.0,8.777777777777779,8.0,7.799968344348553,0.0,30.0,8.11111111111111,5.0,7.9224637644337275,0.0,12.0,0.6666666666666666,0.0,2.7487370837451075,0.0,30.0,8.722222222222221,8.0,7.773212946148641,-11.0,30.0,7.444444444444445,5.0,8.93322277432968,6,6,0,6,6,23,40,3,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9007234,0,231194,1,6.0,35.0,20.5,21.5,9.251126057585278,0.0,35.0,15.5,15.0,10.843584893075414,0.0,18.0,5.0,3.0,6.4031242374328485,6.0,35.0,19.666666666666668,20.5,8.938058451861282,-10.0,35.0,10.5,12.0,15.217862311551295,13,13,0,13,13,4,706,38,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10
640987,0,84288,1,0.0,63.0,8.81578947368421,5.0,10.056477173874613,0.0,41.0,6.157894736842105,3.5,7.697777017195518,0.0,52.0,2.175438596491228,0.0,6.353953892718377,0.0,57.0,8.675438596491228,5.0,9.709369334710082,-41.0,41.0,3.982456140350877,3.0,10.304983001884525,0,0,0,0,0,22,91,38,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2975849,0,41533,42,0.0,34.0,10.3,8.0,9.731906288081488,0.0,34.0,9.45,7.0,9.851268953794733,0.0,10.0,0.75,0.0,2.384848003542364,0.0,34.0,10.2,8.0,9.713907555664713,-4.0,34.0,8.7,7.0,10.43599540053559,0,0,0,0,0,2,290,3,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
684014,0,72208,9,0.0,307.0,38.94736842105263,19.0,55.45218298983323,0.0,307.0,35.10526315789474,15.0,56.700408182733945,0.0,25.0,1.986842105263158,0.0,5.3249497676223045,0.0,307.0,38.71052631578947,19.0,55.466873895353,-22.0,307.0,33.11842105263158,15.0,58.0485203368389,269,269,0,269,269,1,25,20,0,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13
4349418,0,614043,9,0.0,958.0,65.97419354838709,24.0,126.96074823382055,0.0,787.0,61.096774193548384,22.0,112.51716853618662,0.0,371.0,4.877419354838709,0.0,33.678237537953954,0.0,912.0,65.58709677419355,24.0,124.84420159629536,-126.0,787.0,56.21935483870968,21.0,107.09641546772411,19,19,0,19,19,10,148,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1957593,0,105153,26,0.0,332.0,16.112676056338028,4.0,46.68942917903446,0.0,332.0,10.43661971830986,2.0,39.3391653012855,0.0,45.0,2.9859154929577465,0.0,6.533754087179268,0.0,332.0,15.295774647887324,4.0,44.01260842595289,-29.0,332.0,7.450704225352113,0.0,40.257197320774644,5,2,3,5,-1,28,79,22,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
971274,0,329530,20,0.0,2160.0,125.30456852791878,13.0,369.44956811470735,0.0,2160.0,108.06091370558376,9.0,350.5131211041467,0.0,880.0,16.598984771573605,0.0,88.19433202884977,0.0,2160.0,122.98984771573605,12.0,365.2091812781061,-703.0,2160.0,91.46192893401015,6.0,353.2191549070259,194,48,146,168,-98,43,76,11,0,19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6
891159,0,106158,9,0.0,135.0,23.98,11.0,28.59614659355347,0.0,98.0,15.02,8.0,22.080298911020204,0.0,79.0,8.74,0.0,17.152037779809138,0.0,135.0,23.68,11.0,28.295893695022254,-70.0,98.0,6.28,5.5,27.293984685274516,13,13,0,13,13,11,450,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1490561,0,150433,38,0.0,2730.0,139.3235294117647,49.0,358.4493335751713,0.0,1080.0,104.8529411764706,39.5,195.2405955184738,0.0,1810.0,33.61764705882353,0.0,218.9837510364481,0.0,2466.0,134.2941176470588,48.0,330.6171617028625,-890.0,1080.0,71.23529411764706,37.0,208.70420368712797,2730,920,1810,2466,-890,39,43,103,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,186
3220195,0,37122,74,19.0,49.0,39.25,44.5,11.840080236214618,6.0,44.0,21.25,17.5,13.988834833537782,0.0,43.0,18.0,14.5,18.66815470259447,19.0,45.0,38.0,44.0,10.977249200050075,-37.0,44.0,3.25,3.0,30.792653344588544,49,6,43,44,-37,47,109,1735,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4716837,0,490422,5,0.0,1128.0,81.8785046728972,30.0,164.59345044829178,0.0,616.0,53.299065420560744,24.0,87.86153241112537,0.0,837.0,25.83177570093458,0.0,114.18082772607391,0.0,1083.0,79.17757009345794,30.0,155.55867439375498,-615.0,616.0,27.46728971962617,10.0,122.84420022194126,43,43,0,43,43,5,71,291,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6
798622,0,34668,5,0.0,977.0,30.479591836734695,3.0,112.41815431789281,0.0,977.0,27.071428571428573,2.0,109.86589692039313,0.0,197.0,3.2653061224489797,0.0,20.390349368151313,0.0,977.0,30.091836734693878,3.0,112.04309363508438,-115.0,977.0,23.806122448979593,1.0,111.03167944360132,0,0,0,0,0,0,896,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6443491,4,709328,20,0.0,2858.0,165.4313725490196,27.0,441.4211121270135,0.0,738.0,77.50980392156863,22.0,150.84901847367573,0.0,1631.0,68.11764705882354,0.0,249.39932913874452,0.0,2297.0,146.4313725490196,27.0,364.779721599588,-1182.0,738.0,9.392156862745098,17.0,218.10189006124892,23,23,0,23,23,11,51,38,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11
414630,0,78890,33,0.0,215.0,48.72222222222222,10.0,65.3051006647988,0.0,178.0,22.166666666666668,4.5,42.38218965556169,0.0,141.0,18.88888888888889,1.0,34.756116790012484,0.0,199.0,45.111111111111114,9.5,61.51954421960272,-67.0,178.0,3.2777777777777777,0.0,48.7816057723441,0,0,0,0,0,14,156,14,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
971274,0,329530,20,0.0,2160.0,125.30456852791878,13.0,369.44956811470735,0.0,2160.0,108.06091370558376,9.0,350.5131211041467,0.0,880.0,16.598984771573605,0.0,88.19433202884977,0.0,2160.0,122.98984771573605,12.0,365.2091812781061,-703.0,2160.0,91.46192893401015,6.0,353.2191549070259,30,30,0,30,30,12,130,22,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1063311,366,16303,99,0.0,6.0,1.7142857142857142,1.0,2.1852940772540506,0.0,4.0,0.8571428571428571,0.0,1.3552618543578767,0.0,1.0,0.14285714285714285,0.0,0.3499271061118826,0.0,6.0,1.7142857142857142,1.0,2.1852940772540506,-1.0,4.0,0.7142857142857143,0.0,1.4846149779161804,0,0,0,0,0,31,42,2,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
545260,0,10487,42,0.0,12.0,6.222222222222222,6.0,4.416579314300398,0.0,12.0,4.333333333333333,2.0,4.268749491621899,0.0,11.0,1.4444444444444444,0.0,3.4354721852756236,0.0,12.0,6.0,6.0,4.268749491621899,-10.0,12.0,2.888888888888889,2.0,6.297167695691002,6,6,0,6,6,3,61,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
4377561,27,1508006,20,0.0,2077.0,145.02057613168725,65.0,258.24206987788045,0.0,1390.0,81.88065843621399,30.0,161.91777036018686,0.0,1877.0,55.23868312757202,0.0,177.0838558467655,0.0,1877.0,139.74074074074073,64.0,244.47598000846097,-1677.0,1390.0,26.641975308641975,14.0,225.39603784435417,72,72,0,72,72,8,73,587,0,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24
684014,0,72208,9,0.0,307.0,38.94736842105263,19.0,55.45218298983323,0.0,307.0,35.10526315789474,15.0,56.700408182733945,0.0,25.0,1.986842105263158,0.0,5.3249497676223045,0.0,307.0,38.71052631578947,19.0,55.466873895353,-22.0,307.0,33.11842105263158,15.0,58.0485203368389,13,13,0,13,13,21,367,15,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
